ampl.tab 3 1
ALL_PLACES	PLACES	DAYS	travel
HOME_NEU_START	HOME_NEU_START	1	0
HOME_NEU_START	HOME_NEU_START	2	0
HOME_NEU_START	HOME_NEU_START	3	0
HOME_NEU_START	HOME_NEU_START	4	0
HOME_NEU_START	HOME_NEU_START	5	0
HOME_NEU_START	HOME_NEU_START	6	0
HOME_NEU_START	HOME_NEU_START	7	0
HOME_NEU_START	HOME_NEU_START	8	0
HOME_NEU_START	FrdmTrl	1	0
HOME_NEU_START	FrdmTrl	2	0
HOME_NEU_START	FrdmTrl	3	0
HOME_NEU_START	FrdmTrl	4	0
HOME_NEU_START	FrdmTrl	5	0
HOME_NEU_START	FrdmTrl	6	0
HOME_NEU_START	FrdmTrl	7	0
HOME_NEU_START	FrdmTrl	8	0
HOME_NEU_START	FnwyPrk	1	0
HOME_NEU_START	FnwyPrk	2	0
HOME_NEU_START	FnwyPrk	3	0
HOME_NEU_START	FnwyPrk	4	0
HOME_NEU_START	FnwyPrk	5	0
HOME_NEU_START	FnwyPrk	6	0
HOME_NEU_START	FnwyPrk	7	0
HOME_NEU_START	FnwyPrk	8	0
HOME_NEU_START	MsmofFA	1	0
HOME_NEU_START	MsmofFA	2	0
HOME_NEU_START	MsmofFA	3	0
HOME_NEU_START	MsmofFA	4	0
HOME_NEU_START	MsmofFA	5	0
HOME_NEU_START	MsmofFA	6	0
HOME_NEU_START	MsmofFA	7	0
HOME_NEU_START	MsmofFA	8	0
HOME_NEU_START	BstTPSM	1	0
HOME_NEU_START	BstTPSM	2	0
HOME_NEU_START	BstTPSM	3	0
HOME_NEU_START	BstTPSM	4	0
HOME_NEU_START	BstTPSM	5	0
HOME_NEU_START	BstTPSM	6	0
HOME_NEU_START	BstTPSM	7	0
HOME_NEU_START	BstTPSM	8	0
HOME_NEU_START	NrthEnd	1	0
HOME_NEU_START	NrthEnd	2	0
HOME_NEU_START	NrthEnd	3	0
HOME_NEU_START	NrthEnd	4	0
HOME_NEU_START	NrthEnd	5	0
HOME_NEU_START	NrthEnd	6	0
HOME_NEU_START	NrthEnd	7	0
HOME_NEU_START	NrthEnd	8	0
HOME_NEU_START	JhFKPML	1	0
HOME_NEU_START	JhFKPML	2	0
HOME_NEU_START	JhFKPML	3	0
HOME_NEU_START	JhFKPML	4	0
HOME_NEU_START	JhFKPML	5	0
HOME_NEU_START	JhFKPML	6	0
HOME_NEU_START	JhFKPML	7	0
HOME_NEU_START	JhFKPML	8	0
HOME_NEU_START	BstnPbG	1	0
HOME_NEU_START	BstnPbG	2	0
HOME_NEU_START	BstnPbG	3	0
HOME_NEU_START	BstnPbG	4	0
HOME_NEU_START	BstnPbG	5	0
HOME_NEU_START	BstnPbG	6	0
HOME_NEU_START	BstnPbG	7	0
HOME_NEU_START	BstnPbG	8	0
HOME_NEU_START	SmlAdmB	1	0
HOME_NEU_START	SmlAdmB	2	0
HOME_NEU_START	SmlAdmB	3	0
HOME_NEU_START	SmlAdmB	4	0
HOME_NEU_START	SmlAdmB	5	0
HOME_NEU_START	SmlAdmB	6	0
HOME_NEU_START	SmlAdmB	7	0
HOME_NEU_START	SmlAdmB	8	0
HOME_NEU_START	IsblSGM	1	0
HOME_NEU_START	IsblSGM	2	0
HOME_NEU_START	IsblSGM	3	0
HOME_NEU_START	IsblSGM	4	0
HOME_NEU_START	IsblSGM	5	0
HOME_NEU_START	IsblSGM	6	0
HOME_NEU_START	IsblSGM	7	0
HOME_NEU_START	IsblSGM	8	0
HOME_NEU_START	BstnPbL	1	0
HOME_NEU_START	BstnPbL	2	0
HOME_NEU_START	BstnPbL	3	0
HOME_NEU_START	BstnPbL	4	0
HOME_NEU_START	BstnPbL	5	0
HOME_NEU_START	BstnPbL	6	0
HOME_NEU_START	BstnPbL	7	0
HOME_NEU_START	BstnPbL	8	0
HOME_NEU_START	USSCnst	1	0
HOME_NEU_START	USSCnst	2	0
HOME_NEU_START	USSCnst	3	0
HOME_NEU_START	USSCnst	4	0
HOME_NEU_START	USSCnst	5	0
HOME_NEU_START	USSCnst	6	0
HOME_NEU_START	USSCnst	7	0
HOME_NEU_START	USSCnst	8	0
HOME_NEU_START	BecnHll	1	0
HOME_NEU_START	BecnHll	2	0
HOME_NEU_START	BecnHll	3	0
HOME_NEU_START	BecnHll	4	0
HOME_NEU_START	BecnHll	5	0
HOME_NEU_START	BecnHll	6	0
HOME_NEU_START	BecnHll	7	0
HOME_NEU_START	BecnHll	8	0
HOME_NEU_START	BackBay	1	0
HOME_NEU_START	BackBay	2	0
HOME_NEU_START	BackBay	3	0
HOME_NEU_START	BackBay	4	0
HOME_NEU_START	BackBay	5	0
HOME_NEU_START	BackBay	6	0
HOME_NEU_START	BackBay	7	0
HOME_NEU_START	BackBay	8	0
HOME_NEU_START	OldNCHS	1	0
HOME_NEU_START	OldNCHS	2	0
HOME_NEU_START	OldNCHS	3	0
HOME_NEU_START	OldNCHS	4	0
HOME_NEU_START	OldNCHS	5	0
HOME_NEU_START	OldNCHS	6	0
HOME_NEU_START	OldNCHS	7	0
HOME_NEU_START	OldNCHS	8	0
HOME_NEU_START	HrbrWlk	1	0
HOME_NEU_START	HrbrWlk	2	0
HOME_NEU_START	HrbrWlk	3	0
HOME_NEU_START	HrbrWlk	4	0
HOME_NEU_START	HrbrWlk	5	0
HOME_NEU_START	HrbrWlk	6	0
HOME_NEU_START	HrbrWlk	7	0
HOME_NEU_START	HrbrWlk	8	0
HOME_NEU_START	NwEngHM	1	0
HOME_NEU_START	NwEngHM	2	0
HOME_NEU_START	NwEngHM	3	0
HOME_NEU_START	NwEngHM	4	0
HOME_NEU_START	NwEngHM	5	0
HOME_NEU_START	NwEngHM	6	0
HOME_NEU_START	NwEngHM	7	0
HOME_NEU_START	NwEngHM	8	0
HOME_NEU_START	ArnldAr	1	0
HOME_NEU_START	ArnldAr	2	0
HOME_NEU_START	ArnldAr	3	0
HOME_NEU_START	ArnldAr	4	0
HOME_NEU_START	ArnldAr	5	0
HOME_NEU_START	ArnldAr	6	0
HOME_NEU_START	ArnldAr	7	0
HOME_NEU_START	ArnldAr	8	0
HOME_NEU_START	ChrlsRE	1	0
HOME_NEU_START	ChrlsRE	2	0
HOME_NEU_START	ChrlsRE	3	0
HOME_NEU_START	ChrlsRE	4	0
HOME_NEU_START	ChrlsRE	5	0
HOME_NEU_START	ChrlsRE	6	0
HOME_NEU_START	ChrlsRE	7	0
HOME_NEU_START	ChrlsRE	8	0
HOME_NEU_START	BstnOpH	1	0
HOME_NEU_START	BstnOpH	2	0
HOME_NEU_START	BstnOpH	3	0
HOME_NEU_START	BstnOpH	4	0
HOME_NEU_START	BstnOpH	5	0
HOME_NEU_START	BstnOpH	6	0
HOME_NEU_START	BstnOpH	7	0
HOME_NEU_START	BstnOpH	8	0
HOME_NEU_START	Mrrt_CH	1	0
HOME_NEU_START	Mrrt_CH	2	0
HOME_NEU_START	Mrrt_CH	3	0
HOME_NEU_START	Mrrt_CH	4	0
HOME_NEU_START	Mrrt_CH	5	0
HOME_NEU_START	Mrrt_CH	6	0
HOME_NEU_START	Mrrt_CH	7	0
HOME_NEU_START	Mrrt_CH	8	0
HOME_NEU_START	RsKnndG	1	0
HOME_NEU_START	RsKnndG	2	0
HOME_NEU_START	RsKnndG	3	0
HOME_NEU_START	RsKnndG	4	0
HOME_NEU_START	RsKnndG	5	1
HOME_NEU_START	RsKnndG	6	0
HOME_NEU_START	RsKnndG	7	0
HOME_NEU_START	RsKnndG	8	0
HOME_NEU_START	ThBstnP	1	0
HOME_NEU_START	ThBstnP	2	0
HOME_NEU_START	ThBstnP	3	0
HOME_NEU_START	ThBstnP	4	1
HOME_NEU_START	ThBstnP	5	0
HOME_NEU_START	ThBstnP	6	0
HOME_NEU_START	ThBstnP	7	0
HOME_NEU_START	ThBstnP	8	0
HOME_NEU_START	Grg_sIs	1	0
HOME_NEU_START	Grg_sIs	2	0
HOME_NEU_START	Grg_sIs	3	0
HOME_NEU_START	Grg_sIs	4	0
HOME_NEU_START	Grg_sIs	5	0
HOME_NEU_START	Grg_sIs	6	0
HOME_NEU_START	Grg_sIs	7	0
HOME_NEU_START	Grg_sIs	8	0
HOME_NEU_START	CmmnwAM	1	0
HOME_NEU_START	CmmnwAM	2	0
HOME_NEU_START	CmmnwAM	3	0
HOME_NEU_START	CmmnwAM	4	0
HOME_NEU_START	CmmnwAM	5	0
HOME_NEU_START	CmmnwAM	6	0
HOME_NEU_START	CmmnwAM	7	0
HOME_NEU_START	CmmnwAM	8	0
HOME_NEU_START	ThPOoEG	1	0
HOME_NEU_START	ThPOoEG	2	0
HOME_NEU_START	ThPOoEG	3	0
HOME_NEU_START	ThPOoEG	4	0
HOME_NEU_START	ThPOoEG	5	0
HOME_NEU_START	ThPOoEG	6	0
HOME_NEU_START	ThPOoEG	7	0
HOME_NEU_START	ThPOoEG	8	0
HOME_NEU_START	EMKIftUSS	1	0
HOME_NEU_START	EMKIftUSS	2	0
HOME_NEU_START	EMKIftUSS	3	0
HOME_NEU_START	EMKIftUSS	4	0
HOME_NEU_START	EMKIftUSS	5	0
HOME_NEU_START	EMKIftUSS	6	0
HOME_NEU_START	EMKIftUSS	7	0
HOME_NEU_START	EMKIftUSS	8	0
HOME_NEU_START	DwnstCH	1	0
HOME_NEU_START	DwnstCH	2	1
HOME_NEU_START	DwnstCH	3	0
HOME_NEU_START	DwnstCH	4	0
HOME_NEU_START	DwnstCH	5	0
HOME_NEU_START	DwnstCH	6	0
HOME_NEU_START	DwnstCH	7	0
HOME_NEU_START	DwnstCH	8	0
HOME_NEU_START	FanPier	1	0
HOME_NEU_START	FanPier	2	0
HOME_NEU_START	FanPier	3	0
HOME_NEU_START	FanPier	4	0
HOME_NEU_START	FanPier	5	0
HOME_NEU_START	FanPier	6	0
HOME_NEU_START	FanPier	7	0
HOME_NEU_START	FanPier	8	0
HOME_NEU_START	BstnAth	1	0
HOME_NEU_START	BstnAth	2	0
HOME_NEU_START	BstnAth	3	0
HOME_NEU_START	BstnAth	4	0
HOME_NEU_START	BstnAth	5	0
HOME_NEU_START	BstnAth	6	0
HOME_NEU_START	BstnAth	7	0
HOME_NEU_START	BstnAth	8	1
HOME_NEU_START	SymphnH	1	0
HOME_NEU_START	SymphnH	2	0
HOME_NEU_START	SymphnH	3	0
HOME_NEU_START	SymphnH	4	0
HOME_NEU_START	SymphnH	5	0
HOME_NEU_START	SymphnH	6	0
HOME_NEU_START	SymphnH	7	0
HOME_NEU_START	SymphnH	8	0
HOME_NEU_START	EtDaMGH	1	0
HOME_NEU_START	EtDaMGH	2	0
HOME_NEU_START	EtDaMGH	3	0
HOME_NEU_START	EtDaMGH	4	0
HOME_NEU_START	EtDaMGH	5	0
HOME_NEU_START	EtDaMGH	6	0
HOME_NEU_START	EtDaMGH	7	0
HOME_NEU_START	EtDaMGH	8	0
HOME_NEU_START	BstnWnr	1	0
HOME_NEU_START	BstnWnr	2	0
HOME_NEU_START	BstnWnr	3	0
HOME_NEU_START	BstnWnr	4	0
HOME_NEU_START	BstnWnr	5	0
HOME_NEU_START	BstnWnr	6	0
HOME_NEU_START	BstnWnr	7	0
HOME_NEU_START	BstnWnr	8	0
HOME_NEU_START	MtrplWM	1	0
HOME_NEU_START	MtrplWM	2	0
HOME_NEU_START	MtrplWM	3	0
HOME_NEU_START	MtrplWM	4	0
HOME_NEU_START	MtrplWM	5	0
HOME_NEU_START	MtrplWM	6	0
HOME_NEU_START	MtrplWM	7	0
HOME_NEU_START	MtrplWM	8	0
HOME_NEU_START	BySttCC	1	1
HOME_NEU_START	BySttCC	2	0
HOME_NEU_START	BySttCC	3	0
HOME_NEU_START	BySttCC	4	0
HOME_NEU_START	BySttCC	5	0
HOME_NEU_START	BySttCC	6	0
HOME_NEU_START	BySttCC	7	0
HOME_NEU_START	BySttCC	8	0
HOME_NEU_START	PSRMMoMHaIaMGH	1	0
HOME_NEU_START	PSRMMoMHaIaMGH	2	0
HOME_NEU_START	PSRMMoMHaIaMGH	3	0
HOME_NEU_START	PSRMMoMHaIaMGH	4	0
HOME_NEU_START	PSRMMoMHaIaMGH	5	0
HOME_NEU_START	PSRMMoMHaIaMGH	6	0
HOME_NEU_START	PSRMMoMHaIaMGH	7	0
HOME_NEU_START	PSRMMoMHaIaMGH	8	0
HOME_NEU_START	BstnBll	1	0
HOME_NEU_START	BstnBll	2	0
HOME_NEU_START	BstnBll	3	0
HOME_NEU_START	BstnBll	4	0
HOME_NEU_START	BstnBll	5	0
HOME_NEU_START	BstnBll	6	0
HOME_NEU_START	BstnBll	7	0
HOME_NEU_START	BstnBll	8	0
HOME_NEU_START	JamcPnd	1	0
HOME_NEU_START	JamcPnd	2	0
HOME_NEU_START	JamcPnd	3	0
HOME_NEU_START	JamcPnd	4	0
HOME_NEU_START	JamcPnd	5	0
HOME_NEU_START	JamcPnd	6	0
HOME_NEU_START	JamcPnd	7	0
HOME_NEU_START	JamcPnd	8	0
HOME_NEU_START	PirsPrk	1	0
HOME_NEU_START	PirsPrk	2	0
HOME_NEU_START	PirsPrk	3	0
HOME_NEU_START	PirsPrk	4	0
HOME_NEU_START	PirsPrk	5	0
HOME_NEU_START	PirsPrk	6	0
HOME_NEU_START	PirsPrk	7	0
HOME_NEU_START	PirsPrk	8	0
HOME_NEU_START	NtnPSVC	1	0
HOME_NEU_START	NtnPSVC	2	0
HOME_NEU_START	NtnPSVC	3	1
HOME_NEU_START	NtnPSVC	4	0
HOME_NEU_START	NtnPSVC	5	0
HOME_NEU_START	NtnPSVC	6	0
HOME_NEU_START	NtnPSVC	7	0
HOME_NEU_START	NtnPSVC	8	0
HOME_NEU_START	NwBlnFS	1	0
HOME_NEU_START	NwBlnFS	2	0
HOME_NEU_START	NwBlnFS	3	0
HOME_NEU_START	NwBlnFS	4	0
HOME_NEU_START	NwBlnFS	5	0
HOME_NEU_START	NwBlnFS	6	1
HOME_NEU_START	NwBlnFS	7	0
HOME_NEU_START	NwBlnFS	8	0
HOME_NEU_START	AnaHACM	1	0
HOME_NEU_START	AnaHACM	2	0
HOME_NEU_START	AnaHACM	3	0
HOME_NEU_START	AnaHACM	4	0
HOME_NEU_START	AnaHACM	5	0
HOME_NEU_START	AnaHACM	6	0
HOME_NEU_START	AnaHACM	7	0
HOME_NEU_START	AnaHACM	8	0
HOME_NEU_START	ArlngSC	1	0
HOME_NEU_START	ArlngSC	2	0
HOME_NEU_START	ArlngSC	3	0
HOME_NEU_START	ArlngSC	4	0
HOME_NEU_START	ArlngSC	5	0
HOME_NEU_START	ArlngSC	6	0
HOME_NEU_START	ArlngSC	7	0
HOME_NEU_START	ArlngSC	8	0
HOME_NEU_START	LttBIaL	1	0
HOME_NEU_START	LttBIaL	2	0
HOME_NEU_START	LttBIaL	3	0
HOME_NEU_START	LttBIaL	4	0
HOME_NEU_START	LttBIaL	5	0
HOME_NEU_START	LttBIaL	6	0
HOME_NEU_START	LttBIaL	7	0
HOME_NEU_START	LttBIaL	8	0
HOME_NEU_START	NwEnCJH	1	0
HOME_NEU_START	NwEnCJH	2	0
HOME_NEU_START	NwEnCJH	3	0
HOME_NEU_START	NwEnCJH	4	0
HOME_NEU_START	NwEnCJH	5	0
HOME_NEU_START	NwEnCJH	6	0
HOME_NEU_START	NwEnCJH	7	0
HOME_NEU_START	NwEnCJH	8	0
HOME_NEU_START	FrtWrrn	1	0
HOME_NEU_START	FrtWrrn	2	0
HOME_NEU_START	FrtWrrn	3	0
HOME_NEU_START	FrtWrrn	4	0
HOME_NEU_START	FrtWrrn	5	0
HOME_NEU_START	FrtWrrn	6	0
HOME_NEU_START	FrtWrrn	7	1
HOME_NEU_START	FrtWrrn	8	0
HOME_NEU_START	ChrcotC	1	0
HOME_NEU_START	ChrcotC	2	0
HOME_NEU_START	ChrcotC	3	0
HOME_NEU_START	ChrcotC	4	0
HOME_NEU_START	ChrcotC	5	0
HOME_NEU_START	ChrcotC	6	0
HOME_NEU_START	ChrcotC	7	0
HOME_NEU_START	ChrcotC	8	0
HOME_NEU_START	ThmpsnI	1	0
HOME_NEU_START	ThmpsnI	2	0
HOME_NEU_START	ThmpsnI	3	0
HOME_NEU_START	ThmpsnI	4	0
HOME_NEU_START	ThmpsnI	5	0
HOME_NEU_START	ThmpsnI	6	0
HOME_NEU_START	ThmpsnI	7	0
HOME_NEU_START	ThmpsnI	8	0
HOME_NEU_START	EmrldNc	1	0
HOME_NEU_START	EmrldNc	2	0
HOME_NEU_START	EmrldNc	3	0
HOME_NEU_START	EmrldNc	4	0
HOME_NEU_START	EmrldNc	5	0
HOME_NEU_START	EmrldNc	6	0
HOME_NEU_START	EmrldNc	7	0
HOME_NEU_START	EmrldNc	8	0
HOME_NEU_START	LyrSCoB	1	0
HOME_NEU_START	LyrSCoB	2	0
HOME_NEU_START	LyrSCoB	3	0
HOME_NEU_START	LyrSCoB	4	0
HOME_NEU_START	LyrSCoB	5	0
HOME_NEU_START	LyrSCoB	6	0
HOME_NEU_START	LyrSCoB	7	0
HOME_NEU_START	LyrSCoB	8	0
HOME_NEU_START	HOME_NEU_END	1	0
HOME_NEU_START	HOME_NEU_END	2	0
HOME_NEU_START	HOME_NEU_END	3	0
HOME_NEU_START	HOME_NEU_END	4	0
HOME_NEU_START	HOME_NEU_END	5	0
HOME_NEU_START	HOME_NEU_END	6	0
HOME_NEU_START	HOME_NEU_END	7	0
HOME_NEU_START	HOME_NEU_END	8	0
FrdmTrl	HOME_NEU_START	1	0
FrdmTrl	HOME_NEU_START	2	0
FrdmTrl	HOME_NEU_START	3	0
FrdmTrl	HOME_NEU_START	4	0
FrdmTrl	HOME_NEU_START	5	0
FrdmTrl	HOME_NEU_START	6	0
FrdmTrl	HOME_NEU_START	7	0
FrdmTrl	HOME_NEU_START	8	0
FrdmTrl	FrdmTrl	1	0
FrdmTrl	FrdmTrl	2	0
FrdmTrl	FrdmTrl	3	0
FrdmTrl	FrdmTrl	4	0
FrdmTrl	FrdmTrl	5	0
FrdmTrl	FrdmTrl	6	0
FrdmTrl	FrdmTrl	7	0
FrdmTrl	FrdmTrl	8	0
FrdmTrl	FnwyPrk	1	0
FrdmTrl	FnwyPrk	2	0
FrdmTrl	FnwyPrk	3	0
FrdmTrl	FnwyPrk	4	0
FrdmTrl	FnwyPrk	5	0
FrdmTrl	FnwyPrk	6	0
FrdmTrl	FnwyPrk	7	0
FrdmTrl	FnwyPrk	8	0
FrdmTrl	MsmofFA	1	0
FrdmTrl	MsmofFA	2	0
FrdmTrl	MsmofFA	3	0
FrdmTrl	MsmofFA	4	0
FrdmTrl	MsmofFA	5	0
FrdmTrl	MsmofFA	6	0
FrdmTrl	MsmofFA	7	0
FrdmTrl	MsmofFA	8	0
FrdmTrl	BstTPSM	1	0
FrdmTrl	BstTPSM	2	0
FrdmTrl	BstTPSM	3	0
FrdmTrl	BstTPSM	4	0
FrdmTrl	BstTPSM	5	0
FrdmTrl	BstTPSM	6	0
FrdmTrl	BstTPSM	7	0
FrdmTrl	BstTPSM	8	0
FrdmTrl	NrthEnd	1	0
FrdmTrl	NrthEnd	2	0
FrdmTrl	NrthEnd	3	0
FrdmTrl	NrthEnd	4	0
FrdmTrl	NrthEnd	5	0
FrdmTrl	NrthEnd	6	0
FrdmTrl	NrthEnd	7	0
FrdmTrl	NrthEnd	8	0
FrdmTrl	JhFKPML	1	0
FrdmTrl	JhFKPML	2	0
FrdmTrl	JhFKPML	3	0
FrdmTrl	JhFKPML	4	0
FrdmTrl	JhFKPML	5	0
FrdmTrl	JhFKPML	6	0
FrdmTrl	JhFKPML	7	0
FrdmTrl	JhFKPML	8	0
FrdmTrl	BstnPbG	1	0
FrdmTrl	BstnPbG	2	0
FrdmTrl	BstnPbG	3	0
FrdmTrl	BstnPbG	4	0
FrdmTrl	BstnPbG	5	0
FrdmTrl	BstnPbG	6	0
FrdmTrl	BstnPbG	7	0
FrdmTrl	BstnPbG	8	0
FrdmTrl	SmlAdmB	1	0
FrdmTrl	SmlAdmB	2	0
FrdmTrl	SmlAdmB	3	0
FrdmTrl	SmlAdmB	4	0
FrdmTrl	SmlAdmB	5	0
FrdmTrl	SmlAdmB	6	0
FrdmTrl	SmlAdmB	7	0
FrdmTrl	SmlAdmB	8	0
FrdmTrl	IsblSGM	1	0
FrdmTrl	IsblSGM	2	0
FrdmTrl	IsblSGM	3	0
FrdmTrl	IsblSGM	4	0
FrdmTrl	IsblSGM	5	0
FrdmTrl	IsblSGM	6	0
FrdmTrl	IsblSGM	7	0
FrdmTrl	IsblSGM	8	0
FrdmTrl	BstnPbL	1	0
FrdmTrl	BstnPbL	2	0
FrdmTrl	BstnPbL	3	0
FrdmTrl	BstnPbL	4	0
FrdmTrl	BstnPbL	5	0
FrdmTrl	BstnPbL	6	0
FrdmTrl	BstnPbL	7	0
FrdmTrl	BstnPbL	8	0
FrdmTrl	USSCnst	1	0
FrdmTrl	USSCnst	2	0
FrdmTrl	USSCnst	3	0
FrdmTrl	USSCnst	4	0
FrdmTrl	USSCnst	5	0
FrdmTrl	USSCnst	6	0
FrdmTrl	USSCnst	7	0
FrdmTrl	USSCnst	8	0
FrdmTrl	BecnHll	1	0
FrdmTrl	BecnHll	2	0
FrdmTrl	BecnHll	3	0
FrdmTrl	BecnHll	4	0
FrdmTrl	BecnHll	5	0
FrdmTrl	BecnHll	6	0
FrdmTrl	BecnHll	7	0
FrdmTrl	BecnHll	8	0
FrdmTrl	BackBay	1	0
FrdmTrl	BackBay	2	0
FrdmTrl	BackBay	3	0
FrdmTrl	BackBay	4	0
FrdmTrl	BackBay	5	0
FrdmTrl	BackBay	6	0
FrdmTrl	BackBay	7	0
FrdmTrl	BackBay	8	0
FrdmTrl	OldNCHS	1	0
FrdmTrl	OldNCHS	2	0
FrdmTrl	OldNCHS	3	0
FrdmTrl	OldNCHS	4	0
FrdmTrl	OldNCHS	5	0
FrdmTrl	OldNCHS	6	0
FrdmTrl	OldNCHS	7	0
FrdmTrl	OldNCHS	8	0
FrdmTrl	HrbrWlk	1	0
FrdmTrl	HrbrWlk	2	0
FrdmTrl	HrbrWlk	3	0
FrdmTrl	HrbrWlk	4	0
FrdmTrl	HrbrWlk	5	0
FrdmTrl	HrbrWlk	6	0
FrdmTrl	HrbrWlk	7	0
FrdmTrl	HrbrWlk	8	0
FrdmTrl	NwEngHM	1	0
FrdmTrl	NwEngHM	2	0
FrdmTrl	NwEngHM	3	0
FrdmTrl	NwEngHM	4	0
FrdmTrl	NwEngHM	5	0
FrdmTrl	NwEngHM	6	0
FrdmTrl	NwEngHM	7	0
FrdmTrl	NwEngHM	8	0
FrdmTrl	ArnldAr	1	0
FrdmTrl	ArnldAr	2	0
FrdmTrl	ArnldAr	3	0
FrdmTrl	ArnldAr	4	0
FrdmTrl	ArnldAr	5	0
FrdmTrl	ArnldAr	6	0
FrdmTrl	ArnldAr	7	0
FrdmTrl	ArnldAr	8	0
FrdmTrl	ChrlsRE	1	0
FrdmTrl	ChrlsRE	2	0
FrdmTrl	ChrlsRE	3	0
FrdmTrl	ChrlsRE	4	0
FrdmTrl	ChrlsRE	5	0
FrdmTrl	ChrlsRE	6	0
FrdmTrl	ChrlsRE	7	0
FrdmTrl	ChrlsRE	8	0
FrdmTrl	BstnOpH	1	0
FrdmTrl	BstnOpH	2	0
FrdmTrl	BstnOpH	3	0
FrdmTrl	BstnOpH	4	0
FrdmTrl	BstnOpH	5	0
FrdmTrl	BstnOpH	6	0
FrdmTrl	BstnOpH	7	0
FrdmTrl	BstnOpH	8	0
FrdmTrl	Mrrt_CH	1	0
FrdmTrl	Mrrt_CH	2	0
FrdmTrl	Mrrt_CH	3	0
FrdmTrl	Mrrt_CH	4	0
FrdmTrl	Mrrt_CH	5	0
FrdmTrl	Mrrt_CH	6	0
FrdmTrl	Mrrt_CH	7	0
FrdmTrl	Mrrt_CH	8	0
FrdmTrl	RsKnndG	1	0
FrdmTrl	RsKnndG	2	0
FrdmTrl	RsKnndG	3	0
FrdmTrl	RsKnndG	4	0
FrdmTrl	RsKnndG	5	0
FrdmTrl	RsKnndG	6	0
FrdmTrl	RsKnndG	7	0
FrdmTrl	RsKnndG	8	0
FrdmTrl	ThBstnP	1	0
FrdmTrl	ThBstnP	2	0
FrdmTrl	ThBstnP	3	0
FrdmTrl	ThBstnP	4	0
FrdmTrl	ThBstnP	5	0
FrdmTrl	ThBstnP	6	0
FrdmTrl	ThBstnP	7	0
FrdmTrl	ThBstnP	8	0
FrdmTrl	Grg_sIs	1	0
FrdmTrl	Grg_sIs	2	0
FrdmTrl	Grg_sIs	3	0
FrdmTrl	Grg_sIs	4	0
FrdmTrl	Grg_sIs	5	0
FrdmTrl	Grg_sIs	6	0
FrdmTrl	Grg_sIs	7	0
FrdmTrl	Grg_sIs	8	0
FrdmTrl	CmmnwAM	1	0
FrdmTrl	CmmnwAM	2	0
FrdmTrl	CmmnwAM	3	0
FrdmTrl	CmmnwAM	4	0
FrdmTrl	CmmnwAM	5	0
FrdmTrl	CmmnwAM	6	0
FrdmTrl	CmmnwAM	7	0
FrdmTrl	CmmnwAM	8	0
FrdmTrl	ThPOoEG	1	0
FrdmTrl	ThPOoEG	2	0
FrdmTrl	ThPOoEG	3	0
FrdmTrl	ThPOoEG	4	0
FrdmTrl	ThPOoEG	5	0
FrdmTrl	ThPOoEG	6	0
FrdmTrl	ThPOoEG	7	0
FrdmTrl	ThPOoEG	8	0
FrdmTrl	EMKIftUSS	1	0
FrdmTrl	EMKIftUSS	2	0
FrdmTrl	EMKIftUSS	3	0
FrdmTrl	EMKIftUSS	4	0
FrdmTrl	EMKIftUSS	5	0
FrdmTrl	EMKIftUSS	6	0
FrdmTrl	EMKIftUSS	7	0
FrdmTrl	EMKIftUSS	8	0
FrdmTrl	DwnstCH	1	0
FrdmTrl	DwnstCH	2	0
FrdmTrl	DwnstCH	3	0
FrdmTrl	DwnstCH	4	0
FrdmTrl	DwnstCH	5	0
FrdmTrl	DwnstCH	6	0
FrdmTrl	DwnstCH	7	0
FrdmTrl	DwnstCH	8	0
FrdmTrl	FanPier	1	0
FrdmTrl	FanPier	2	0
FrdmTrl	FanPier	3	0
FrdmTrl	FanPier	4	0
FrdmTrl	FanPier	5	0
FrdmTrl	FanPier	6	0
FrdmTrl	FanPier	7	0
FrdmTrl	FanPier	8	0
FrdmTrl	BstnAth	1	0
FrdmTrl	BstnAth	2	0
FrdmTrl	BstnAth	3	0
FrdmTrl	BstnAth	4	0
FrdmTrl	BstnAth	5	0
FrdmTrl	BstnAth	6	0
FrdmTrl	BstnAth	7	0
FrdmTrl	BstnAth	8	0
FrdmTrl	SymphnH	1	0
FrdmTrl	SymphnH	2	0
FrdmTrl	SymphnH	3	0
FrdmTrl	SymphnH	4	0
FrdmTrl	SymphnH	5	0
FrdmTrl	SymphnH	6	0
FrdmTrl	SymphnH	7	0
FrdmTrl	SymphnH	8	0
FrdmTrl	EtDaMGH	1	0
FrdmTrl	EtDaMGH	2	0
FrdmTrl	EtDaMGH	3	0
FrdmTrl	EtDaMGH	4	0
FrdmTrl	EtDaMGH	5	0
FrdmTrl	EtDaMGH	6	0
FrdmTrl	EtDaMGH	7	0
FrdmTrl	EtDaMGH	8	0
FrdmTrl	BstnWnr	1	0
FrdmTrl	BstnWnr	2	0
FrdmTrl	BstnWnr	3	0
FrdmTrl	BstnWnr	4	0
FrdmTrl	BstnWnr	5	0
FrdmTrl	BstnWnr	6	0
FrdmTrl	BstnWnr	7	0
FrdmTrl	BstnWnr	8	0
FrdmTrl	MtrplWM	1	0
FrdmTrl	MtrplWM	2	0
FrdmTrl	MtrplWM	3	0
FrdmTrl	MtrplWM	4	0
FrdmTrl	MtrplWM	5	0
FrdmTrl	MtrplWM	6	0
FrdmTrl	MtrplWM	7	0
